36592	becf503a-f452-4d40-834a-4593803ce36c	4d7c7173-30bf-4329-859e-bed49a89d003	124	33	14-15赛季 常规赛	2015-01-09 00:00:00	88	90	{"visiting":["23","22","19","26"],"home":["32","14","25","17"]}	
36593	85f42360-b442-44e1-af11-50aaf9dc6a6d	468ae0b5-3be6-4137-a095-21fb1eb61519	284	41	14-15赛季 常规赛	2015-01-09 00:00:00	103	106	{"visiting":["31","33","26","16"],"home":["22","23","30","28"]}	
36594	400f5241-2d8c-4e12-8626-a2c6294e8cf2	1cd7fa0e-9772-47f5-9569-ce66265c3534	301	140	14-15赛季 常规赛	2015-01-09 00:00:00	106	95	{"visiting":["19","20","32","24"],"home":["31","21","30","24"]}	
36595	09e0c29b-e595-4d2b-ad94-bf730de50302	ddd83928-3176-4f53-9675-1fa2f7bc7057	31	312	14-15赛季 常规赛	2015-01-09 00:00:00	99	94	{"visiting":["27","23","26","18"],"home":["27","17","30","25"]}	
36596	41622c7f-0cfd-442f-82d6-48e592710be7	c8c3ecde-68f8-41f6-b234-4354f72d3afc	304	271	14-15赛季 常规赛	2015-01-09 00:00:00	102	86	{"visiting":["13","29","26","18"],"home":["30","30","20","22"]}	
36597	d0359680-2514-496e-9f33-67ba85b00fcf	215e4b49-aecd-4508-afa9-05a77cccbeb3	155	240	14-15赛季 常规赛	2015-01-09 00:00:00	98	84	{"visiting":["22","16","20","26"],"home":["19","34","19","26"]}	
36598	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	16df761f-26e9-425e-8470-af93547d206a	218	127	14-15赛季 常规赛	2015-01-09 00:00:00	100	95	{"visiting":["18","25","26","26"],"home":["29","20","10","41"]}	
36599	d3628e5f-8172-44ce-997b-7ce4efad17b1	c2fcb6c9-63f5-454d-87c9-9977dc2fcee7	68	252	14-15赛季 常规赛	2015-01-09 00:00:00	108	118	{"visiting":["30","24","36","28"],"home":["27","33","15","33"]}	
36600	b509e1a0-1b9e-4bce-a7d2-ea403bdd5e6c	a2b6d70d-f5f9-4d51-8361-766c38198dfb	310	311	14-15赛季 常规赛	2015-01-09 00:00:00	112	94	{"visiting":["32","22","22","18"],"home":["30","30","24","28"]}	
36601	69b22e56-243f-4f9f-b0b7-245443659fad	b519b71b-0fc6-4865-8538-5eb0849917da	247	286	14-15赛季 常规赛	2015-01-09 00:00:00	101	84	{"visiting":["20","25","22","17"],"home":["29","25","19","28"]}	
36602	c4b7d7fd-b4f8-4fdb-b105-52f5c3089ce3	bb0a3e7e-8836-488f-87e9-80f5d044ce16	309	63	14-15赛季 常规赛	2015-01-10 00:00:00	82	110	{"visiting":["21","41","27","21"],"home":["18","13","13","38"]}	
36603	f51aea18-1681-4547-8d9f-62b026654108	838ca4d6-97bc-4da0-94e7-7b682a83a56c	228	49	14-15赛季 常规赛	2015-01-10 00:00:00	120	100	{"visiting":["24","24","24","28"],"home":["30","26","32","32"]}	
36604	85f42360-b442-44e1-af11-50aaf9dc6a6d	becf503a-f452-4d40-834a-4593803ce36c	284	124	14-15赛季 常规赛	2015-01-10 00:00:00	98	93	{"visiting":["21","26","22","24"],"home":["22","25","27","24"]}	
36605	89f160d8-f403-419e-b793-82915e4db48f	3ef59518-8d58-4fa6-a5cc-16eef086609e	56	265	14-15赛季 常规赛	2015-01-10 00:00:00	109	96	{"visiting":["26","17","22","31"],"home":["19","28","35","27"]}	
36606	4d7c7173-30bf-4329-859e-bed49a89d003	ff93eed3-5e99-48da-ba7e-efa397029035	33	290	14-15赛季 常规赛	2015-01-10 00:00:00	93	92	{"visiting":["21","28","21","22"],"home":["19","24","29","21"]}	
36607	c8c3ecde-68f8-41f6-b234-4354f72d3afc	d0359680-2514-496e-9f33-67ba85b00fcf	271	155	14-15赛季 常规赛	2015-01-10 00:00:00	95	87	{"visiting":["19","20","23","25"],"home":["29","19","20","27"]}	
36608	affda843-0e17-4851-aaec-dc4cea129b2e	ddd83928-3176-4f53-9675-1fa2f7bc7057	188	312	14-15赛季 常规赛	2015-01-10 00:00:00	97	82	{"visiting":["23","14","20","25"],"home":["23","23","32","19"]}	
36609	215e4b49-aecd-4508-afa9-05a77cccbeb3	1aa7b357-2447-44bd-9f0e-b27a2eecdf1d	240	218	14-15赛季 常规赛	2015-01-10 00:00:00	93	108	{"visiting":["27","31","26","24"],"home":["18","25","21","29"]}	
36610	5242f11f-456e-4dba-89a5-6de617236cf6	b519b71b-0fc6-4865-8538-5eb0849917da	266	286	14-15赛季 常规赛	2015-01-10 00:00:00	103	92	{"visiting":["13","28","29","22"],"home":["26","20","26","31"]}	
36611	468ae0b5-3be6-4137-a095-21fb1eb61519	41622c7f-0cfd-442f-82d6-48e592710be7	41	304	14-15赛季 常规赛	2015-01-11 00:00:00	120	89	{"visiting":["22","28","27","12"],"home":["34","21","32","33"]}	
36612	f51aea18-1681-4547-8d9f-62b026654108	d51b9f06-cba9-47d0-8c58-7ee620e5c92b	228	261	14-15赛季 常规赛	2015-01-11 00:00:00	90	104	{"visiting":["30","32","24","18"],"home":["29","24","23","14"]}	
36613	1cd7fa0e-9772-47f5-9569-ce66265c3534	16df761f-26e9-425e-8470-af93547d206a	140	127	14-15赛季 常规赛	2015-01-11 00:00:00	122	110	{"visiting":["15","26","25","35","7","2"],"home":["22","29","24","26","7","14"]}	
36614	d3628e5f-8172-44ce-997b-7ce4efad17b1	a2b6d70d-f5f9-4d51-8361-766c38198dfb	68	311	14-15赛季 常规赛	2015-01-11 00:00:00	103	84	{"visiting":["29","15","20","20"],"home":["30","29","26","18"]}	
36615	69b22e56-243f-4f9f-b0b7-245443659fad	5242f11f-456e-4dba-89a5-6de617236cf6	247	266	14-15赛季 常规赛	2015-01-11 00:00:00	94	106	{"visiting":["23","27","22","34"],"home":["20","25","24","25"]}	
36616	3ef59518-8d58-4fa6-a5cc-16eef086609e	400f5241-2d8c-4e12-8626-a2c6294e8cf2	265	301	14-15赛季 常规赛	2015-01-12 00:00:00	108	100	{"visiting":["22","27","27","24"],"home":["22","27","23","36"]}	
